ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
AFR,MWI,SEX_FMLE,138 000,138000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,IRN,SEX_BTSX,9 320 000,9320000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,FIN,SEX_FMLE,357 000,357000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,MLI,SEX_MLE,859 000,859000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,AUS,SEX_FMLE,876 000,876000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,BDI,SEX_MLE,502 000,502000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,NRU,SEX_FMLE,2000,2000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,ROU,SEX_BTSX,6 058 000,6058000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,POL,SEX_BTSX,10 429 000,10429000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,TCD,SEX_FMLE,76 000,76000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,BFA,SEX_FMLE,277 000,277000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,ARM,SEX_BTSX,605 000,605000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,GTM,SEX_FMLE,106 000,106000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,IDN,SEX_FMLE,2 532 000,2532000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,CUB,SEX_BTSX,1 511 000,1511000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,UZB,SEX_MLE,3 655 000,3655000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
