ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
AMR,BHS,SEX_BTSX,1.1 [1.0-1.3],1.1,2021-06-21T19:07:24+02:00,NCD_CHOL_MEANHDL_A
AMR,NIC,SEX_FMLE,1.0 [0.9-1.2],1.0,2021-06-21T19:00:08+02:00,NCD_CHOL_MEANHDL_A
AMR,COL,SEX_FMLE,1.1 [1.0-1.2],1.1,2021-06-21T18:58:49+02:00,NCD_CHOL_MEANHDL_A
AFR,ZWE,SEX_FMLE,1.3 [1.2-1.5],1.3,2021-06-21T19:01:11+02:00,NCD_CHOL_MEANHDL_A
WPR,MHL,SEX_MLE,0.9 [0.7-1.1],0.9,2021-06-21T18:40:05+02:00,NCD_CHOL_MEANHDL_A
AMR,HND,SEX_MLE,1.1 [0.9-1.4],1.1,2021-06-21T18:39:36+02:00,NCD_CHOL_MEANHDL_A
EUR,UKR,SEX_BTSX,1.4 [1.2-1.5],1.4,2021-06-21T19:07:36+02:00,NCD_CHOL_MEANHDL_A
AFR,COD,SEX_FMLE,1.2 [0.9-1.5],1.2,2021-06-21T18:59:02+02:00,NCD_CHOL_MEANHDL_A
,SEAR,SEX_FMLE,1.1 [1.0-1.2],1.1,2021-06-21T17:36:09+02:00,NCD_CHOL_MEANHDL_A
SEAR,MMR,SEX_BTSX,1.1 [1.0-1.2],1.1,2021-06-21T19:08:33+02:00,NCD_CHOL_MEANHDL_A
AFR,SEN,SEX_FMLE,1.1 [0.9-1.3],1.1,2021-06-21T19:00:33+02:00,NCD_CHOL_MEANHDL_A
EUR,LTU,SEX_MLE,1.3 [1.2-1.5],1.3,2021-06-21T18:39:57+02:00,NCD_CHOL_MEANHDL_A
AFR,GNQ,SEX_BTSX,1.1 [0.9-1.3],1.1,2021-06-21T19:07:25+02:00,NCD_CHOL_MEANHDL_A
EUR,AUT,SEX_FMLE,1.6 [1.5-1.7],1.6,2021-06-21T18:58:22+02:00,NCD_CHOL_MEANHDL_A
EMR,MAR,SEX_FMLE,1.1 [0.9-1.3],1.1,2021-06-21T19:00:00+02:00,NCD_CHOL_MEANHDL_A
,WB_LMI,SEX_MLE,1.1 [1.0-1.2],1.1,2021-06-21T18:17:24+02:00,NCD_CHOL_MEANHDL_A
AMR,DMA,SEX_FMLE,1.3 [1.1-1.4],1.3,2021-06-21T18:59:00+02:00,NCD_CHOL_MEANHDL_A
AFR,SEN,SEX_BTSX,1.1 [0.8-1.3],1.1,2021-06-21T19:06:58+02:00,NCD_CHOL_MEANHDL_A
EUR,SRB,SEX_BTSX,1.4 [1.3-1.5],1.4,2021-06-21T19:08:34+02:00,NCD_CHOL_MEANHDL_A
EUR,DEU,SEX_FMLE,1.6 [1.5-1.7],1.6,2021-06-21T18:59:16+02:00,NCD_CHOL_MEANHDL_A
AFR,ZMB,SEX_BTSX,1.1 [0.9-1.2],1.1,2021-06-21T19:09:04+02:00,NCD_CHOL_MEANHDL_A
WPR,WSM,SEX_MLE,1.0 [0.9-1.1],1.0,2021-06-21T18:40:40+02:00,NCD_CHOL_MEANHDL_A
AFR,TZA,SEX_MLE,1.1 [0.9-1.4],1.1,2021-06-21T18:41:00+02:00,NCD_CHOL_MEANHDL_A
EUR,IRL,SEX_MLE,1.3 [1.2-1.4],1.3,2021-06-21T18:39:43+02:00,NCD_CHOL_MEANHDL_A
